CountyState,lon,lat,MajorClassAdmission,Admissions,CountryofBirth,originlon,originlat
"New York County,  New York",-73.9712488,40.7830603,EmploymentPreference3rdSkilled,D,Thailand,100.992541,15.870032
"Solano County,  California",-121.9017954,38.3104969,FamilyPreference2nd,D,Thailand,100.992541,15.870032
"Fairfax County,  Virginia",-77.2405153,38.9085472,ImmediateRelatives-Parents,6,Thailand,100.992541,15.870032
"Washington County,  Oregon",-123.1386021,45.5469616,FamilyPreference2nd,D,Thailand,100.992541,15.870032
"Worcester County,  Massachusetts",-71.8571331,42.4096528,ImmediateRelatives-Children,D,Thailand,100.992541,15.870032
"Essex County,  New Jersey",-74.2648829,40.7947466,ImmediateRelatives-Spouses,11,Vietnam,108.277199,14.058324
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,FamilyPreference1st,D,Vietnam,108.277199,14.058324
"Middlesex County,  Massachusetts",-71.2874209,42.467206,ImmediateRelatives-Spouses,37,Vietnam,108.277199,14.058324
"Hamilton County,  Ohio",-84.564147,39.2355447,FamilyPreference4th,10,Vietnam,108.277199,14.058324
"Alexandria City County,  Virginia",-77.0469214,38.8048355,ImmediateRelatives-Spouses,D,Vietnam,108.277199,14.058324
"San Francisco County,  California",-122.4194155,37.7749295,EmploymentPreference2nd,5,Vietnam,108.277199,14.058324
"Collin County,  Texas",-96.4929797,33.1795213,FamilyPreference3rd,D,Vietnam,108.277199,14.058324
"Nassau County,  New York",-73.5594128,40.6546145,EmploymentPreference2nd,D,Vietnam,108.277199,14.058324
"Cuyahoga County,  Ohio",-81.67582,41.433923,FamilyPreference3rd,D,Vietnam,108.277199,14.058324
"San Francisco County,  California",-122.4194155,37.7749295,EmploymentPreference1st,D,Vietnam,108.277199,14.058324
"Monroe County,  New York",-77.7452081,43.2841246,ImmediateRelatives-Parents,8,Vietnam,108.277199,14.058324
"Bucks County,  Pennsylvania",-75.2479061,40.4107964,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"Jefferson County,  Louisiana",-90.1120696,29.6498691,ImmediateRelatives-Parents,24,Vietnam,108.277199,14.058324
"Loudoun County,  Virginia",-77.6536125,39.076767,FamilyPreference3rd,4,Vietnam,108.277199,14.058324
"Loudoun County,  Virginia",-77.6536125,39.076767,FamilyPreference2nd,8,Vietnam,108.277199,14.058324
"Washoe County,  Nevada",-119.6035495,40.5608387,ImmediateRelatives-Spouses,7,Vietnam,108.277199,14.058324
"Henrico County,  Virginia",-77.3324425,37.5059332,ImmediateRelatives-Parents,14,Vietnam,108.277199,14.058324
"Nassau County,  New York",-73.5594128,40.6546145,EmploymentPreference3rdUnskilled,4,Vietnam,108.277199,14.058324
"Baltimore City County,  Maryland",-76.6121893,39.2903848,FamilyPreference2nd,5,Vietnam,108.277199,14.058324
"Miami-Dade County,  Florida",-80.6326916,25.5516034,FamilyPreference4th,7,Vietnam,108.277199,14.058324
"Loudoun County,  Virginia",-77.6536125,39.076767,ImmediateRelatives-Parents,5,Vietnam,108.277199,14.058324
"Multnomah County,  Oregon",-122.5863211,45.5145659,FamilyPreference2nd,50,Vietnam,108.277199,14.058324
"Essex County,  New Jersey",-74.2648829,40.7947466,ImmediateRelatives-Parents,9,Vietnam,108.277199,14.058324
"Cass County,  North Dakota",-97.1215579,47.071168,ImmediateRelatives-Spouses,D,Vietnam,108.277199,14.058324
"Baltimore City County,  Maryland",-76.6121893,39.2903848,FamilyPreference3rd,D,Vietnam,108.277199,14.058324
"Bronx County,  New York",-73.8648268,40.8447819,FamilyPreference3rd,13,Vietnam,108.277199,14.058324
"Hamilton County,  Ohio",-84.564147,39.2355447,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"Salt Lake County,  Utah",-111.9522491,40.644188,EmploymentPreference2nd,D,Vietnam,108.277199,14.058324
"Bronx County,  New York",-73.8648268,40.8447819,FamilyPreference1st,D,Vietnam,108.277199,14.058324
"Spokane County,  Washington",-117.4225481,47.658693,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"New Castle County,  Delaware",-75.667356,39.5392979,FamilyPreference2nd,D,Vietnam,108.277199,14.058324
"Luzerne County,  Pennsylvania",-75.9927652,41.1404353,ImmediateRelatives-Parents,D,Vietnam,108.277199,14.058324
"El Paso County,  Colorado",-104.4723301,38.9108325,ImmediateRelatives-Spouses,13,Vietnam,108.277199,14.058324
"Mecklenburg County,  North Carolina",-80.8543847,35.2632655,ImmediateRelatives-Spouses,47,Vietnam,108.277199,14.058324
"Maricopa County,  Arizona",-112.4291464,33.2917968,FamilyPreference1st,25,Vietnam,108.277199,14.058324
"Bucks County,  Pennsylvania",-75.2479061,40.4107964,FamilyPreference4th,4,Vietnam,108.277199,14.058324
"Cuyahoga County,  Ohio",-81.67582,41.433923,FamilyPreference4th,7,Vietnam,108.277199,14.058324
"New Castle County,  Delaware",-75.667356,39.5392979,ImmediateRelatives-Parents,D,Vietnam,108.277199,14.058324
"Bronx County,  New York",-73.8648268,40.8447819,FamilyPreference2nd,5,Vietnam,108.277199,14.058324
"Bronx County,  New York",-73.8648268,40.8447819,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"Middlesex County,  Massachusetts",-71.2874209,42.467206,FamilyPreference4th,77,Vietnam,108.277199,14.058324
"Gwinnett County,  Georgia",-84.0167423,33.9190653,FamilyPreference2nd,87,Vietnam,108.277199,14.058324
"Middlesex County,  Massachusetts",-71.2874209,42.467206,ImmediateRelatives-Parents,47,Vietnam,108.277199,14.058324
"Nassau County,  New York",-73.5594128,40.6546145,ImmediateRelatives-Parents,5,Vietnam,108.277199,14.058324
"Denton County,  Texas",-97.179026,33.1418611,FamilyPreference1st,D,Vietnam,108.277199,14.058324
"Virginia Beach City County,  Virginia",-75.977985,36.8529263,FamilyPreference2nd,8,Vietnam,108.277199,14.058324
"Providence County,  Rhode Island",-71.4774291,41.8881582,FamilyPreference2nd,6,Vietnam,108.277199,14.058324
"New Castle County,  Delaware",-75.667356,39.5392979,ImmediateRelatives-Spouses,7,Vietnam,108.277199,14.058324
"Suffolk County,  Massachusetts",-71.0504229,42.3522866,ImmediateRelatives-Parents,50,Vietnam,108.277199,14.058324
"Collin County,  Texas",-96.4929797,33.1795213,FamilyPreference2nd,14,Vietnam,108.277199,14.058324
"Bucks County,  Pennsylvania",-75.2479061,40.4107964,ImmediateRelatives-Parents,D,Vietnam,108.277199,14.058324
"Jefferson County,  Louisiana",-90.1120696,29.6498691,FamilyPreference2nd,24,Vietnam,108.277199,14.058324
"Monmouth County,  New Jersey",-74.123996,40.2589455,FamilyPreference3rd,D,Vietnam,108.277199,14.058324
"Gwinnett County,  Georgia",-84.0167423,33.9190653,EmploymentPreference4th,5,Vietnam,108.277199,14.058324
"Nassau County,  New York",-73.5594128,40.6546145,ImmediateRelatives-Spouses,5,Vietnam,108.277199,14.058324
"Orange County,  New York",-74.3118212,41.3911653,ImmediateRelatives-Spouses,D,Vietnam,108.277199,14.058324
"El Paso County,  Colorado",-104.4723301,38.9108325,ImmediateRelatives-Children,4,Vietnam,108.277199,14.058324
"Mecklenburg County,  North Carolina",-80.8543847,35.2632655,ImmediateRelatives-Children,12,Vietnam,108.277199,14.058324
"Hamilton County,  Ohio",-84.564147,39.2355447,ImmediateRelatives-Parents,D,Vietnam,108.277199,14.058324
"Philadelphia County,  Pennsylvania",-75.1311874,40.0152766,FamilyPreference2nd,62,Vietnam,108.277199,14.058324
"Pasco County,  Florida",-82.4319405,28.3232418,FamilyPreference3rd,4,Vietnam,108.277199,14.058324
"Saint Louis City County,  Missouri",-90.1994042,38.6270025,ImmediateRelatives-Children,6,Vietnam,108.277199,14.058324
"Alexandria City County,  Virginia",-77.0469214,38.8048355,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"Henrico County,  Virginia",-77.3324425,37.5059332,FamilyPreference4th,16,Vietnam,108.277199,14.058324
"Seminole County,  Florida",-81.2078164,28.7131688,FamilyPreference4th,D,Vietnam,108.277199,14.058324
"Yuma County,  Arizona",-113.9536466,32.6527533,FamilyPreference3rd,D,Vietnam,108.277199,14.058324
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,FamilyPreference4th,8,Vietnam,108.277199,14.058324
"Jefferson County,  Kentucky",-85.643487,38.1938097,ImmediateRelatives-Children,4,Vietnam,108.277199,14.058324
"Virginia Beach City County,  Virginia",-75.977985,36.8529263,FamilyPreference3rd,7,Vietnam,108.277199,14.058324
"Chatham County,  Georgia",-81.1196075,31.9994194,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"Miami-Dade County,  Florida",-80.6326916,25.5516034,ImmediateRelatives-Parents,15,Vietnam,108.277199,14.058324
"Hillsborough County,  Florida",-82.3017728,27.9903597,EmploymentPreference2nd,D,Vietnam,108.277199,14.058324
"Montgomery County,  Maryland",-77.2405153,39.1547426,ImmediateRelatives-Parents,43,Vietnam,108.277199,14.058324
"San Mateo County,  California",-122.4014193,37.4337342,EmploymentPreference1st,D,Vietnam,108.277199,14.058324
"Franklin County,  Ohio",-82.9931607,40.0154745,FamilyPreference1st,D,Vietnam,108.277199,14.058324
"San Diego County,  California",-117.1610966,32.7157305,ImmediateRelatives-Children,50,Vietnam,108.277199,14.058324
"Cuyahoga County,  Ohio",-81.67582,41.433923,ImmediateRelatives-Parents,14,Vietnam,108.277199,14.058324
"Clark County,  Nevada",-115.094045,36.0795613,FamilyPreference1st,11,Vietnam,108.277199,14.058324
"Hamilton County,  Ohio",-84.564147,39.2355447,ImmediateRelatives-Spouses,11,Vietnam,108.277199,14.058324
"Oklahoma County,  Oklahoma",-97.3516558,35.6038323,FamilyPreference1st,5,Vietnam,108.277199,14.058324
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,FamilyPreference2nd,5,Vietnam,108.277199,14.058324
"Polk County,  Iowa",-93.5003454,41.6278423,EmploymentPreference2nd,D,Vietnam,108.277199,14.058324
"Yuma County,  Arizona",-113.9536466,32.6527533,FamilyPreference1st,D,Vietnam,108.277199,14.058324
"Ventura County,  California",-119.1390642,34.3704884,EmploymentPreference2nd,D,Vietnam,108.277199,14.058324
"Durham County,  North Carolina",-78.9031279,36.0221805,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"Cook County,  Illinois",-87.697554,41.7376587,EmploymentPreference2nd,D,Vietnam,108.277199,14.058324
"Hillsborough County,  Florida",-82.3017728,27.9903597,EmploymentPreference4th,D,Vietnam,108.277199,14.058324
"Spokane County,  Washington",-117.4225481,47.658693,Other,4,Vietnam,108.277199,14.058324
"Salt Lake County,  Utah",-111.9522491,40.644188,EmploymentPreference3rdSkilled,D,Vietnam,108.277199,14.058324
"Arlington County,  Virginia",-77.0909809,38.8816208,EmploymentPreference5th,D,Vietnam,108.277199,14.058324
"Collin County,  Texas",-96.4929797,33.1795213,EmploymentPreference3rdSkilled,D,Vietnam,108.277199,14.058324
"Jefferson County,  Colorado",-105.2662931,39.5800298,ImmediateRelatives-Spouses,13,Vietnam,108.277199,14.058324
"Jefferson County,  Louisiana",-90.1120696,29.6498691,FamilyPreference3rd,4,Vietnam,108.277199,14.058324
"Polk County,  Iowa",-93.5003454,41.6278423,FamilyPreference3rd,7,Vietnam,108.277199,14.058324
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,ImmediateRelatives-Parents,12,Vietnam,108.277199,14.058324
"Virginia Beach City County,  Virginia",-75.977985,36.8529263,ImmediateRelatives-Parents,10,Vietnam,108.277199,14.058324
"Kern County,  California",-118.8596804,35.4937274,FamilyPreference2nd,D,Vietnam,108.277199,14.058324
"Brazoria County,  Texas",-95.4777811,29.2131857,FamilyPreference2nd,9,Vietnam,108.277199,14.058324
"Virginia Beach City County,  Virginia",-75.977985,36.8529263,ImmediateRelatives-Spouses,12,Vietnam,108.277199,14.058324
"Gwinnett County,  Georgia",-84.0167423,33.9190653,EmploymentPreference5th,5,Vietnam,108.277199,14.058324
"Cook County,  Illinois",-87.697554,41.7376587,EmploymentPreference1st,D,Vietnam,108.277199,14.058324
"Pasco County,  Florida",-82.4319405,28.3232418,FamilyPreference4th,10,Vietnam,108.277199,14.058324
"Mecklenburg County,  North Carolina",-80.8543847,35.2632655,ImmediateRelatives-Parents,30,Vietnam,108.277199,14.058324
"Seminole County,  Florida",-81.2078164,28.7131688,ImmediateRelatives-Parents,4,Vietnam,108.277199,14.058324
"Norfolk County,  Massachusetts",-71.1448516,42.17668,ImmediateRelatives-Spouses,37,Vietnam,108.277199,14.058324
"Riverside County,  California",-117.3961192,33.9532966,FamilyPreference1st,5,Vietnam,108.277199,14.058324
"Jefferson County,  Louisiana",-90.1120696,29.6498691,FamilyPreference1st,4,Vietnam,108.277199,14.058324
"Greenville County,  South Carolina",-82.345189,34.9297484,EmploymentPreference4th,D,Vietnam,108.277199,14.058324
"Gwinnett County,  Georgia",-84.0167423,33.9190653,FamilyPreference1st,7,Vietnam,108.277199,14.058324
"Bexar County,  Texas",-98.5721016,29.4200763,ImmediateRelatives-Children,9,Vietnam,108.277199,14.058324
"San Mateo County,  California",-122.4014193,37.4337342,EmploymentPreference3rdSkilled,D,Vietnam,108.277199,14.058324
"Ramsey County,  Minnesota",-93.0615978,44.9963986,FamilyPreference4th,14,Vietnam,108.277199,14.058324
"Jefferson County,  Louisiana",-90.1120696,29.6498691,Other,4,Vietnam,108.277199,14.058324
"Loudoun County,  Virginia",-77.6536125,39.076767,FamilyPreference4th,19,Vietnam,108.277199,14.058324
"Montgomery County,  Ohio",-84.3542049,39.7620028,FamilyPreference1st,D,Vietnam,108.277199,14.058324
"Will County,  Illinois",-88.0900762,41.5054724,ImmediateRelatives-Parents,6,Vietnam,108.277199,14.058324
"Montgomery County,  Maryland",-77.2405153,39.1547426,FamilyPreference4th,18,Vietnam,108.277199,14.058324
"Fort Bend County,  Texas",-95.8142885,29.5692614,EmploymentPreference1st,D,Vietnam,108.277199,14.058324
"Duval County,  Florida",-81.6035062,30.3500511,FamilyPreference4th,7,Vietnam,108.277199,14.058324
"Morris County,  New Jersey",-74.5463282,40.8336038,FamilyPreference1st,D,Vietnam,108.277199,14.058324
"Contra Costa County,  California",-121.9017954,37.8534093,FamilyPreference3rd,10,Vietnam,108.277199,14.058324
"Contra Costa County,  California",-121.9017954,37.8534093,ImmediateRelatives-Parents,22,Vietnam,108.277199,14.058324
"Chatham County,  Georgia",-81.1196075,31.9994194,ImmediateRelatives-Spouses,10,Vietnam,108.277199,14.058324
"Lehigh County,  Pennsylvania",-75.5742467,40.6519679,FamilyPreference3rd,4,Vietnam,108.277199,14.058324
"DuPage County,  Illinois",-88.0900762,41.8243831,FamilyPreference3rd,18,Vietnam,108.277199,14.058324
"Morris County,  New Jersey",-74.5463282,40.8336038,EmploymentPreference1st,6,Vietnam,108.277199,14.058324
"Kane County,  Illinois",-88.4016041,41.987884,ImmediateRelatives-Parents,D,Vietnam,108.277199,14.058324
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"Baltimore County,  Maryland",-76.7336521,39.4647665,FamilyPreference2nd,D,Vietnam,108.277199,14.058324
"Arapahoe County,  Colorado",-104.332644,39.62031,FamilyPreference4th,13,Vietnam,108.277199,14.058324
"Nassau County,  New York",-73.5594128,40.6546145,FamilyPreference2nd,5,Vietnam,108.277199,14.058324
"Baltimore County,  Maryland",-76.7336521,39.4647665,FamilyPreference1st,D,Vietnam,108.277199,14.058324
"El Paso County,  Colorado",-104.4723301,38.9108325,FamilyPreference2nd,5,Vietnam,108.277199,14.058324
"Mercer County,  New Jersey",-74.7337069,40.3028533,EmploymentPreference3rdSkilled,D,Vietnam,108.277199,14.058324
"Westchester County,  New York",-73.7948516,41.1220194,EmploymentPreference2nd,D,Vietnam,108.277199,14.058324
"Harris County,  Texas",-95.3102505,29.7751825,Other,22,Vietnam,108.277199,14.058324
"Sarasota County,  Florida",-82.345189,27.1995986,ImmediateRelatives-Parents,4,Vietnam,108.277199,14.058324
"Ramsey County,  Minnesota",-93.0615978,44.9963986,ImmediateRelatives-Parents,15,Vietnam,108.277199,14.058324
"Monmouth County,  New Jersey",-74.123996,40.2589455,ImmediateRelatives-Spouses,7,Vietnam,108.277199,14.058324
"Lee County,  Florida",-81.9534815,26.6630286,ImmediateRelatives-Parents,9,Vietnam,108.277199,14.058324
"Fresno County,  California",-119.2320784,36.9858984,EmploymentPreference4th,D,Vietnam,108.277199,14.058324
"Stearns County,  Minnesota",-94.5865603,45.5844792,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"Jefferson County,  Louisiana",-90.1120696,29.6498691,FamilyPreference4th,22,Vietnam,108.277199,14.058324
"Orange County,  California",-117.8311428,33.7174708,ImmediateRelatives-Parents,661,Vietnam,108.277199,14.058324
"Suffolk County,  Massachusetts",-71.0504229,42.3522866,ImmediateRelatives-Children,12,Vietnam,108.277199,14.058324
"Hampden County,  Massachusetts",-72.6624209,42.1172314,FamilyPreference2nd,4,Vietnam,108.277199,14.058324
"Monroe County,  New York",-77.7452081,43.2841246,ImmediateRelatives-Children,4,Vietnam,108.277199,14.058324
"Plymouth County,  Massachusetts",-70.7168469,41.9120406,ImmediateRelatives-Parents,6,Vietnam,108.277199,14.058324
"Anne Arundel County,  Maryland",-76.5488232,38.9530109,ImmediateRelatives-Spouses,11,Vietnam,108.277199,14.058324
"Brevard County,  Florida",-80.7214417,28.263933,ImmediateRelatives-Spouses,10,Vietnam,108.277199,14.058324
"Monmouth County,  New Jersey",-74.123996,40.2589455,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"Honolulu County,  Hawaii",-157.8584319,21.3069857,EmploymentPreference5th,D,Vietnam,108.277199,14.058324
"San Francisco County,  California",-122.4194155,37.7749295,FamilyPreference4th,87,Vietnam,108.277199,14.058324
"Loudoun County,  Virginia",-77.6536125,39.076767,ImmediateRelatives-Children,D,Vietnam,108.277199,14.058324
"New Castle County,  Delaware",-75.667356,39.5392979,FamilyPreference3rd,D,Vietnam,108.277199,14.058324
